biosample_property_no	biosample_no	property_name	property_value	is_current	date_created	created_by
f190bfab-01e4-4402-97c2-f6fe7284b853	Osteobl	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
39348581-6826-4692-953e-570d98f7fcf9	Osteobl	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
11ea6662-612d-4f14-808f-96395c133cd4	Cerebellum_OC	orderUrl	http://medschool.umaryland.edu/btbank/tissue_requests.asp	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
29637391-31b6-41c2-b434-c5eb37c3e1f7	Cerebellum_OC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e2b2431a-f542-41b5-87fe-e7e3b5668974	Cerebellum_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
98513664-eccf-4244-8a2b-f3daffb65e35	Cerebellum_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
73489710-bdd7-4fbb-9dbd-1ef3c8d46d0a	Cerebellum_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c3e54ff9-591b-4622-85c6-41e6e256b15e	HRGEC	orderUrl	http://www.sciencellonline.com/site/productDetails.php?keyword=4000	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d79f81d7-e2e2-4536-98bc-c9fd50003d52	HRGEC	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dc6765e9-bf37-4a0b-9e05-12bc0af7d8a5	HRGEC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0377b38d-4c35-4c9c-857b-1fb69f95f89c	HRGEC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e31c55f1-2647-4df6-99c1-bacc24ddb3f5	HRGEC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e83af066-9e89-427d-afdf-c424d0ee171f	Mesoderm	orderUrl	http://weill.cornell.edu/research/researcher/lselleri/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
68369c8e-76cb-44bf-8dd0-13a065f20c56	Mesoderm	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
324d4da9-07d8-4458-9e9c-4f48060930b1	Mesoderm	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fc4fec5b-c58e-497b-961d-778d97e93bb0	Mesoderm	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9edbb5dc-c6f3-48bd-841c-81c1a37158a6	Mesoderm	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
705c980f-093a-4bcb-a8f5-db00d46e4c80	Adrenal	orderUrl	http://gingeraslab.cshl.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d22b759d-0f4f-4725-8dc5-0957dc0e669f	Adrenal	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a32c42e8-6860-46db-a25c-4ee5d60a9029	Adrenal	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c4769d40-1e3a-4467-9ce9-5fbb11357e57	Adrenal	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
641b07c3-dbf0-45ce-a6f9-bbca4e6fbb11	Adrenal	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ea585b6f-d4f7-4165-9c22-577e5c4b06d4	HT-1080	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CCL-121&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e226b1a5-a76a-48bc-a4ed-398ddd2b9ba2	HT-1080	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ba59ee29-e2c2-4a1f-86a3-22687efc2a7e	HT-1080	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
05502973-87c9-4333-93a0-aead3628c10d	HT-1080	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
236ff928-a6f8-42e2-b81a-bf18bd2cea2c	HT-1080	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2618bda6-d8ef-43b5-a004-37d567c3fd0d	BC_Spleen_H12817N	orderUrl	http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
05409fcf-bcf5-4b1e-97fb-591b2f99f02d	BC_Spleen_H12817N	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a717ffa6-37d8-4f1b-ab6b-fa5672c4ec85	BC_Spleen_H12817N	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4516cadb-2bac-4971-b2a8-404112986f8f	BC_Spleen_H12817N	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
607c2c25-9cbd-4872-bd7a-3ecaf79c6524	BC_Spleen_H12817N	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ce7811a5-f46b-468f-82b8-6db9767fa5d2	T_cells_CD4+	orderUrl	http://138.26.61.118/depts/MEB/SOMResearchFaculty/currentfacultydata.asp?ID=DRDRDR	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6d5b20e2-f705-4196-91ac-e383d42ab6a9	T_cells_CD4+	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dfd6ae3d-1c56-4f48-91f6-9863ef2de6f1	T_cells_CD4+	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
45f31ff2-bb3d-43ba-aad2-f321f78b3b3c	T_cells_CD4+	karyotype	unknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
73268dfd-3044-4226-b40d-12534551ae31	T_cells_CD4+	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f889a083-0d70-4bd7-a46b-fe9c02ffbf0e	BC_Kidney_H12817N	orderUrl	http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4f9cb009-774a-42f4-a32f-4808a563eb15	BC_Kidney_H12817N	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
71f79268-0651-40a6-bd7f-f1075c34b15e	BC_Kidney_H12817N	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f13b4c89-5c3f-47f0-8b76-fefc5f736e5c	BC_Kidney_H12817N	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
0f3d5115-8bd9-4c8b-9cf3-a17783d6e19a	BC_Kidney_H12817N	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
447afcd4-7fd1-46f3-8f95-a1a31d060518	hMNC-CB	orderUrl	http://www.promocell.com/nc/products/human-stem-and-blood-cells/mononuclear-cells/human-mononuclear-cells-from-cord-blood-hmnc-cb/?sword_list%5B%5D=hMNC-CB	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f4c8af61-8688-4ea5-8552-f50856742b30	hMNC-CB	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8856047f-3afa-4e5c-8ca3-5a04596b5286	hMNC-CB	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d50e9a1e-7680-4f02-8fc2-4ec3d31301e6	hMNC-CB	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8beed023-3d04-41ba-93ac-8741775dd629	hMNC-CB	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
615c6f39-e8f3-4621-bfc1-cf7c3748e729	Prostate_OC	orderUrl	http://medschool.umaryland.edu/btbank/tissue_requests.asp	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
aea46440-778a-45b5-b3c5-6d200c5cafa9	Prostate_OC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8fed5f9b-85f6-4b70-bdd8-49ac1bde6a07	Prostate_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b05fd2bb-106d-409c-88e7-81989b79fb7d	Prostate_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
76bd3ee4-8f85-4d1d-862a-8e4d1189854f	Prostate_OC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a9c47431-ceee-422b-87c0-7ca617c34c28	HPIEpC_9012801.2	orderUrl	http://www.promocell.com/products/human-primary-cells/epithelial-cells/human-placental-epithelial-cells-hplepc/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
134dfa14-a7fe-473b-a1e9-2a21b51cf90b	HPIEpC_9012801.2	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b4d4d50f-4a7c-4f9c-8675-c484297962bc	HPIEpC_9012801.2	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cb351b84-1f4c-4d14-848c-6b827af9a154	HPIEpC_9012801.2	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1eb9fe38-ac3d-453f-a859-156ec6a6278c	HPIEpC_9012801.2	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8dadc5a9-1e2f-44b6-b176-f9d14f85a389	AoSMC	orderUrl	http://www.lonza.com/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ab290b48-2c4f-4de9-8baa-28e45a4b9954	AoSMC	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
87ef968e-676a-413f-956c-6c0e1a181cae	AoSMC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5cd2264a-fe83-4cbb-b806-ef04ead916a7	AoSMC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4b68cfac-9aec-4c95-9e01-48c7bf4b492c	AoSMC	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a5d9504a-134f-4bcc-bd3f-5cf0300a8fd6	Stomach	orderUrl	http://gingeraslab.cshl.edu/;http://bioinformatics-renlab.ucsd.edu/rentrac/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7bbc5118-fc3e-4f41-a9c8-581cbfe0c4ae	Stomach	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c9da1284-6114-4e28-b1f7-3e667b505ee0	Stomach	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
29bf39eb-4a2d-4f65-9503-4b0a275eba79	Stomach	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9e9f9c73-417f-4156-ab9f-865f21fb4071	Stomach	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b87cf13b-3a93-4f6d-972d-bd27556ed4d6	EPC_(CD117+_CD71+_TER119-)	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9173d882-80fd-4338-b305-afe4d33c1707	EPC_(CD117+_CD71+_TER119-)	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a435cc82-4e81-4ba9-b4a7-2168530f5156	EPC_(CD117+_CD71+_TER119-)	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1154aa95-07aa-4987-a126-82e5a6b43bf1	EPC_(CD117+_CD71+_TER119-)	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7aad9460-1bc0-430e-a82c-c8524baeeea6	EPC_(CD117+_CD71+_TER119-)	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a4f9b963-6a78-4755-ae01-b32f42c0fb06	H9ES-CM	orderUrl	http://www.wicell.org/index.php	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
65232e22-054d-4c29-9f93-998d7a2c7b9b	H9ES-CM	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
17015ff0-cb10-406f-97b0-e9e3f41aa900	H9ES-CM	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
afc7a472-a44f-4e4d-9e71-35d206a55ea7	H9ES-CM	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d639ee29-e6be-48e6-ab41-7813159a22e1	H9ES-CM	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
41ef24e3-cc53-4b35-9d4f-ccd5584b01a7	B-cell_(CD43-)	orderUrl	http://www.seattlechildrens.org/medical-staff/michael-a-bender/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9aab7f62-b128-4339-a4e9-6913749259ed	B-cell_(CD43-)	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
44d4076d-d009-4983-add1-ba5759746f7e	B-cell_(CD43-)	age	adult-8wks	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d26ad1ba-793b-4578-a6bf-79a97dc86965	B-cell_(CD43-)	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
85310076-c2cc-4f0c-90be-224d44e5c363	B-cell_(CD43-)	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
aeb7e9ea-0772-4d7b-92c8-4657b55d4774	HWP	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/preadipocytes/?sword_list%5B%5D=HWP	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d7d84df3-9034-43ef-98ef-72c6559dba70	HWP	sex	B	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2a65f83c-7c5d-496d-b43c-9515dae036ce	HWP	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
370803c9-6661-432d-bcc6-e25130b7f5d7	HWP	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f3a5b93e-9bce-4bd8-a9f8-ca69967f79dd	HWP	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
55ec9118-89a8-4f61-b2fa-b6144ada03df	hMNC-PB_0082430.9	orderUrl	http://www.promocell.com/nc/products/human-stem-and-blood-cells/mononuclear-cells/human-mononuclear-cells-from-peripheral-blood-hmnc-pb/?sword_list%5B%5D=hMNC-PB	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5138d4c9-1bf8-4997-b323-d0c06526d89f	hMNC-PB_0082430.9	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4035e2d8-521d-47e4-a2fa-b54b909987ab	hMNC-PB_0082430.9	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
90648c99-64b2-4948-b8fd-bfcd6984d721	hMNC-PB_0082430.9	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
35dcaf46-e804-481f-9039-a64364eeac44	hMNC-PB_0082430.9	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
11974f2e-5180-4868-a721-b238ebc61272	OlfactBulb	orderUrl	http://bioinformatics-renlab.ucsd.edu/rentrac/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
2cfa7a94-0ff8-4ee5-a08a-87f03b419a09	OlfactBulb	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f97f4599-1e27-4eb4-bf16-08ab287d1143	OlfactBulb	age	ageUnknown	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a8044cbb-46c7-4ace-a7b8-9025abf09dff	OlfactBulb	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1dbc7221-787c-4ff9-8039-1945606814f8	OlfactBulb	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5418dfc7-84d5-4023-85cc-a8b7699d7b7f	BC_Skeletal_Muscle_H12817N	orderUrl	http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
7a4d0d17-e770-4232-93b0-c615d87a58cd	BC_Skeletal_Muscle_H12817N	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e077fc28-1cd2-4f82-826b-91ed83e22b69	BC_Skeletal_Muscle_H12817N	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8526d918-8a99-40f8-acac-ff1ffc51250e	BC_Skeletal_Muscle_H12817N	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f5d6d491-41de-47d4-88a0-0b937b0df13b	BC_Skeletal_Muscle_H12817N	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5547e8c6-aeb0-4b7c-b521-0ba4b07a640c	Naive_B_cell	orderUrl	http://melnicklaboratory.med.cornell.edu/people/yanwenjiang.php	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
869807e5-4d75-48b4-9a20-322a27bc1195	Naive_B_cell	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
abae4f5b-ed8e-4611-b5cd-68d4458813db	Naive_B_cell	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b231dbb3-540f-4008-80df-ab10b4f16c64	Naive_B_cell	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cf0be881-ac88-4a98-8a6e-23b3b6337561	Naive_B_cell	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
711c619a-e5e1-4d4c-85c3-dace16737e8d	ES-WW6	orderUrl	http://www.gs.washington.edu/faculty/stamj.htm	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ea54ba5e-2010-418c-b368-b633f38cfcd3	ES-WW6	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5ac4a798-4272-4894-aa69-94e8d6ecfcc3	ES-WW6	age	E0	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
3e54d4aa-c484-4fa4-9e15-7e272f4c4c3e	ES-WW6	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e054d5ca-dfaa-4244-b0ad-32b191836629	ES-WW6	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
dedf025b-7276-4d2d-8aea-267974ba756f	J185a	orderUrl	http://gilbertlab.bio.fsu.edu/	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5e671a7b-d7ab-4864-9f9b-2dcaba2c0248	J185a	sex	U	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
40e42544-2f66-4f59-8889-f2506c23cc6a	J185a	age	immortalized	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
8d6eef45-a1fa-4937-b575-c9ad7a16af6d	J185a	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
02635913-4e61-4d3d-8803-69c5d9f01998	J185a	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ce5dd288-56ef-4663-885f-d424e4dd3d83	BC_Skin_01-11002	orderUrl	http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
347ca884-e43d-401c-9cf0-4fbad0b7983c	BC_Skin_01-11002	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4a386de0-20ea-4de2-95d4-e2554d6bd90e	BC_Skin_01-11002	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
54b32b0a-5d74-4ca5-a29e-5c64d96e3081	BC_Skin_01-11002	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e1e1ebcb-2ef6-4ab0-bf24-3c532673ca0a	BC_Skin_01-11002	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
35b43925-f33a-4515-9e8e-36de6be59c6b	A20	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=TIB-208&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
838eee01-2814-44b2-a472-6db0ba17bb02	A20	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9cdcd5ea-8135-495d-bdb9-bf6163385b64	A20	age	immortalized	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
27150bb6-4fa2-481e-85ec-de19ae396eaa	A20	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
82345248-1d61-4d5e-8ff0-57dbf7059481	A20	tier	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
a021f5a5-11b9-4e96-ad21-a679bf9341df	BC_Adipose_UHN00001	orderUrl	http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
556b7d4d-732f-4826-bf8d-0574bbd2ffb1	BC_Adipose_UHN00001	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c48ee990-1f5f-4a2a-8c8a-ff59e507e004	BC_Adipose_UHN00001	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
12a9369b-9e41-46d7-b8a2-412268d8163f	BC_Adipose_UHN00001	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
75b8e5c4-77a2-4c51-9877-e82e5543bb00	BC_Adipose_UHN00001	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
fbb1a044-f02c-41c5-a638-7fada808ac45	K562b	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CCL-243&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
deb8173c-7f46-4070-88ff-0f119547750a	K562b	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
da470971-7e92-4939-8732-d284e6de254b	K562b	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1b8f307d-f82c-40fc-a189-41c3f060ac51	K562b	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6f14506b-f1d8-4f9c-97b0-297eda2f5f28	K562b	tier	1	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
4740637a-5af8-4253-b001-32f604300688	HepG2b	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=HB-8065&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
66a96585-f2c1-44bc-b0e2-f559ef377183	HepG2b	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
70b3f84d-7ae0-4b64-ae4e-8ef4d97a2c86	HepG2b	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
75054290-a887-443d-83e4-610c7aa164d7	HepG2b	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ac35ab2b-87b5-4249-a263-79ace28c2282	HepG2b	tier	2	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d53b7084-2d95-44de-be99-7f96d78ba921	SH-SY5Y	orderUrl	http://www.atcc.org/ATCCAdvancedCatalogSearch/ProductDetails/tabid/452/Default.aspx?ATCCNum=CRL-2266&Template=cellBiology	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
61e4f122-99e2-45f0-a32a-d82c7dee11b6	SH-SY5Y	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c4ffc397-f02d-4a75-bf85-f14c6067ef70	SH-SY5Y	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
588de373-a91b-4bf5-bde1-0e39384a4342	SH-SY5Y	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
5b52914c-8e99-421c-ac3f-c9903ab670f1	SH-SY5Y	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e54286f5-04e4-4878-8ce6-684554b80ef8	Huh-7.5	orderUrl	http://www.dukehealth.org/physicians/ravi_r_jhaveri	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
1ead6c55-cc0e-4dba-88d6-ce78563cd39e	Huh-7.5	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cc7521f1-00fa-42c2-b47c-1341c9ef7375	Huh-7.5	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f1e7dde2-f85d-42ec-9bb2-2d02f1f1680c	Huh-7.5	karyotype	cancer	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
092a13fa-c7b0-46f8-aa4a-0341fc16f798	Huh-7.5	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
bf32782f-3486-46a2-a038-3292969b5a95	BC_Liver_01-11002	orderUrl	http://www.biochain.com;http://www.biochain.com	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
13b28ba3-4b0e-4057-a30e-13732f752b4b	BC_Liver_01-11002	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
c0ee6fca-1f7c-40b4-b987-f6023d41b3ef	BC_Liver_01-11002	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
80931a45-058d-470b-b33a-8b0b87bc6d5e	BC_Liver_01-11002	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
ed302720-dde5-4223-848c-d44b7fcd99d2	BC_Liver_01-11002	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
f7db5ffd-fce9-4e05-9543-fc4440389bb7	Decidua	orderUrl	http://www.dukehealth.org/physicians/amy_p_murtha	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
00ea5e5c-cec9-4a91-877f-d60e1f2bd920	Decidua	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
d6e77e9e-3a0c-48b6-a63c-4b814b7ebd73	Decidua	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
57284785-c42a-4e11-9145-317dd7a90829	Decidua	karyotype	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b8030480-da53-4588-9746-b1f74efef4a8	Decidua	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
9c868881-1285-4917-aedf-d5d3cbf4f1d1	SkMC_9011302	orderUrl	http://www.promocell.com/nc/products/human-primary-cells/skeletal-muscle-cells/?sword_list%5B%5D=SkMC	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
cd35ca90-6388-4185-bafe-71bce225a4e2	SkMC_9011302	sex	F	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
686f24ab-6c67-4c73-8142-f84e00222cd4	SkMC_9011302	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
db155604-a5a2-4de8-bfb2-329d7e5f85f6	SkMC_9011302	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
6d016d86-d056-483b-a0cc-882bd0790b57	SkMC_9011302	tier	3	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
06c53760-97c3-4cf1-b836-7c4f72ad74f1	Liver_OC	orderUrl	http://medschool.umaryland.edu/btbank/tissue_requests.asp	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
e913931c-e9f1-4a18-aa0b-0c0dd955c0d4	Liver_OC	sex	M	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
b988ee69-cee6-4a8a-876c-f3c1c58e0d1e	Liver_OC	age	missing	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
eb2aa44d-f6e1-4233-a43e-78c100a28629	Liver_OC	karyotype	normal	Yes	Wed Feb  6 14:19:23 PST 2013	Jeff Long
